0 57.705794449172004 18.206123628419494
1 54.423015476460783 19.489989140684589
2 54.126897864204608 13.339889347106016
3 60.621554154774728 23.948744835183703
4 63.124097558573993 22.364859611491777
5 71.929424407897883 22.642945640742063
6 75.073954611748022 40.040100687580718
7 77.841155426335604 32.774397343563066
8 87.578449978988417 42.149638329767711
9 80.42570443401253 46.195299002063557
10 46.988129792369065 25.711973672491432
11 53.510286411877239 30.174436464837139
12 40.911666664133463 18.628797499903214
13 46.845151260805807 20.842491673293239
14 51.258980663868869 18.959535009280984
15 44.508977571015357 21.725135837934815
16 83.381818045243676 37.620304907382632
17 116.65315428755895 52.383810490667315
18 142.45318215160302 30.960738691691375
19 109.47101468829038 47.910064567284905
